,CWD_Status,Case_ID,Province,Sex,Species,Year
7423,Negative,17423,Alberta,Male,White-tailed Deer,2013
7424,Negative,17424,Alberta,Male,White-tailed Deer,2013
7425,Negative,17425,Alberta,Male,Mule Deer,2013
7426,Negative,17426,Alberta,Female,Mule Deer,2013
7427,Negative,17427,Alberta,Female,Mule Deer,2013
7428,Negative,17428,Saskatchewan,Male,Mule Deer,2013
7429,Negative,17429,Alberta,Male,White-tailed Deer,2013
7430,Negative,17430,Alberta,Female,Mule Deer,2013
7431,Negative,17431,Alberta,Male,Mule Deer,2013
7432,Negative,17432,Alberta,Male,Mule Deer,2013
7433,Negative,17433,Alberta,Male,White-tailed Deer,2013
7434,Negative,17434,Alberta,Female,Mule Deer,2013
7435,Negative,17435,Alberta,Female,Mule Deer,2013
7436,Negative,17436,Alberta,Female,Mule Deer,2013
7437,Negative,17437,Alberta,Male,Mule Deer,2013
7438,Negative,17438,Alberta,Male,Mule Deer,2013
7439,Negative,17439,Alberta,Male,Mule Deer,2013
7440,Negative,17440,Alberta,Male,Mule Deer,2013
7441,Negative,17441,Saskatchewan,Female,White-tailed Deer,2013
7442,Negative,17442,Alberta,Female,Mule Deer,2013
7443,Negative,17443,Alberta,Male,Mule Deer,2013
7444,Negative,17444,Alberta,Male,Mule Deer,2013
7445,Negative,17445,Alberta,Male,White-tailed Deer,2013
7446,Negative,17446,Alberta,Female,White-tailed Deer,2013
7447,Negative,17447,Alberta,Male,Mule Deer,2013
7448,Negative,17448,Saskatchewan,Female,Mule Deer,2013
7449,Negative,17449,Alberta,Female,Mule Deer,2013
7450,Negative,17450,Alberta,Female,White-tailed Deer,2013
7451,Negative,17451,Alberta,Male,White-tailed Deer,2013
7452,Negative,17452,Alberta,Female,Mule Deer,2013
7453,Negative,17453,Alberta,Male,Mule Deer,2013
7454,Negative,17454,Alberta,Female,White-tailed Deer,2013
7455,Negative,17455,Alberta,Male,White-tailed Deer,2013
7456,Negative,17456,Alberta,Female,Mule Deer,2013
7457,Negative,17457,Alberta,Female,Mule Deer,2013
7458,Negative,17458,Alberta,Female,Mule Deer,2013
7459,Negative,17459,Alberta,Male,White-tailed Deer,2013
7460,Negative,17460,Alberta,Female,White-tailed Deer,2013
7461,Negative,17461,Alberta,Female,Mule Deer,2013
7462,Negative,17462,Alberta,Male,Mule Deer,2013
7463,Negative,17463,Alberta,Female,White-tailed Deer,2013
7464,Negative,17464,Alberta,Female,White-tailed Deer,2013
7465,Negative,17465,Alberta,Female,Mule Deer,2013
7466,Negative,17466,Alberta,Male,Mule Deer,2013
7467,Negative,17467,Alberta,Male,White-tailed Deer,2013
7468,Negative,17468,Alberta,Male,White-tailed Deer,2013
7469,Negative,17469,Montana,Male,Mule Deer,2013
7470,Negative,17470,Alberta,Male,White-tailed Deer,2013
7471,Negative,17471,Alberta,Male,White-tailed Deer,2013
7472,Negative,17472,Saskatchewan,Female,Mule Deer,2013
7473,Negative,17473,Alberta,Female,Mule Deer,2013
7474,Negative,17474,Alberta,Male,Mule Deer,2013
7475,Negative,17475,Alberta,Female,Mule Deer,2013
7476,Negative,17476,Alberta,Female,White-tailed Deer,2013
7477,Negative,17477,Alberta,Male,White-tailed Deer,2013
7478,Negative,17478,Saskatchewan,Female,White-tailed Deer,2013
7479,Negative,17479,Alberta,Male,White-tailed Deer,2013
7480,Negative,17480,Alberta,Female,White-tailed Deer,2013
7481,Negative,17481,Alberta,Male,White-tailed Deer,2013
7482,Negative,17482,Alberta,Male,Mule Deer,2013
7483,Negative,17483,Alberta,Female,White-tailed Deer,2013
7484,Negative,17484,Alberta,Female,Mule Deer,2013
7485,Negative,17485,Alberta,Male,White-tailed Deer,2013
7486,Negative,17486,Alberta,Male,Mule Deer,2013
7487,Negative,17487,Alberta,Male,Mule Deer,2013
7488,Negative,17488,Alberta,Male,Mule Deer,2013
7489,Negative,17489,Alberta,Male,Mule Deer,2013
7490,Negative,17490,Alberta,Male,White-tailed Deer,2013
7491,Negative,17491,Alberta,Male,White-tailed Deer,2013
7492,Negative,17492,Alberta,Female,Mule Deer,2013
7493,Negative,17493,Alberta,Female,Mule Deer,2013
7494,Negative,17494,Alberta,Male,White-tailed Deer,2013
7495,Negative,17495,Alberta,Male,White-tailed Deer,2013
7496,Negative,17496,Alberta,Male,White-tailed Deer,2013
7497,Negative,17497,Alberta,Male,White-tailed Deer,2013
7498,Negative,17498,Alberta,Male,White-tailed Deer,2013
7499,Negative,17499,Alberta,Male,Mule Deer,2013
7500,Negative,17500,Alberta,Male,Mule Deer,2013
7501,Negative,17501,Alberta,Female,Mule Deer,2013
7502,Negative,17502,Alberta,Female,Mule Deer,2013
7503,Negative,17503,Alberta,Female,Mule Deer,2013
7504,Negative,17504,Alberta,Male,Mule Deer,2013
7505,Negative,17505,Alberta,Male,Mule Deer,2013
7506,Negative,17506,Alberta,Female,Mule Deer,2013
7507,Negative,17507,Alberta,Female,Mule Deer,2013
7508,Negative,17508,Alberta,Male,Mule Deer,2013
7509,Negative,17509,Alberta,Female,Mule Deer,2013
7510,Negative,17510,Alberta,Female,Mule Deer,2013
7511,Negative,17511,Alberta,Male,White-tailed Deer,2013
7512,Negative,17512,Alberta,Female,Mule Deer,2013
7513,Negative,17513,Alberta,Female,White-tailed Deer,2013
7514,Negative,17514,Alberta,Female,Mule Deer,2013
7515,Negative,17515,Alberta,Male,Mule Deer,2013
7516,Negative,17516,Alberta,Male,White-tailed Deer,2013
7517,Negative,17517,Alberta,Male,Mule Deer,2013
7518,Negative,17518,Alberta,Male,White-tailed Deer,2013
7519,Negative,17519,Alberta,Male,White-tailed Deer,2013
7520,Negative,17520,Alberta,Female,Mule Deer,2013
7521,Negative,17521,Alberta,Male,Mule Deer,2013
7522,Negative,17522,Alberta,Male,Mule Deer,2013
7523,Negative,17523,Alberta,Male,Mule Deer,2013
7524,Negative,17524,Alberta,Female,Mule Deer,2013
7525,Negative,17525,Alberta,Female,White-tailed Deer,2013
7526,Negative,17526,Alberta,Female,Mule Deer,2013
7527,Negative,17527,Alberta,Female,Mule Deer,2013
7528,Negative,17528,Alberta,Male,Mule Deer,2013
7529,Negative,17529,Alberta,Female,Mule Deer,2013
7530,Negative,17530,Alberta,Female,Mule Deer,2013
7531,Negative,17531,Alberta,Female,White-tailed Deer,2013
7532,Negative,17532,Alberta,Male,Mule Deer,2013
7533,Negative,17533,Alberta,Male,White-tailed Deer,2013
7534,Negative,17534,Alberta,Female,Mule Deer,2013
7535,Negative,17535,Alberta,Female,Mule Deer,2013
7536,Negative,17536,Alberta,Female,White-tailed Deer,2013
7537,Negative,17537,Alberta,Male,Mule Deer,2013
7538,Negative,17538,Alberta,Female,Mule Deer,2013
7539,Negative,17539,Alberta,Female,White-tailed Deer,2013
7540,Negative,17540,Alberta,Female,White-tailed Deer,2013
7541,Negative,17541,Alberta,Male,White-tailed Deer,2013
7542,Negative,17542,Alberta,Male,Mule Deer,2013
7543,Negative,17543,Alberta,Female,Mule Deer,2013
7544,Negative,17544,Alberta,Female,White-tailed Deer,2013
7545,Negative,17545,Alberta,Male,White-tailed Deer,2013
7546,Negative,17546,Alberta,Female,White-tailed Deer,2013
7547,Negative,17547,Alberta,Male,Mule Deer,2013
7548,Negative,17548,Alberta,Male,Mule Deer,2013
7549,Negative,17549,Alberta,Male,Mule Deer,2013
7550,Negative,17550,Alberta,Male,Mule Deer,2013
7551,Negative,17551,Alberta,Male,Mule Deer,2013
7552,Negative,17552,Alberta,Male,White-tailed Deer,2013
7553,Negative,17553,Alberta,Male,Mule Deer,2013
7554,Negative,17554,Montana,Female,Mule Deer,2013
7555,Negative,17555,Alberta,Female,Mule Deer,2013
7556,Negative,17556,Alberta,Female,Mule Deer,2013
7557,Negative,17557,Alberta,Female,Mule Deer,2013
7558,Negative,17558,Alberta,Female,Mule Deer,2013
7559,Negative,17559,Alberta,Male,Mule Deer,2013
7560,Negative,17560,Alberta,Male,Mule Deer,2013
7561,Negative,17561,Alberta,Male,Mule Deer,2013
7562,Negative,17562,Alberta,Female,Mule Deer,2013
7563,Negative,17563,Alberta,Female,White-tailed Deer,2013
7564,Negative,17564,Alberta,Female,White-tailed Deer,2013
7565,Negative,17565,Alberta,Female,Mule Deer,2013
7566,Negative,17566,Montana,Male,Mule Deer,2013
7567,Negative,17567,Alberta,Male,Mule Deer,2013
7568,Negative,17568,Alberta,Male,Mule Deer,2013
7569,Negative,17569,Saskatchewan,Female,Mule Deer,2013
7570,Negative,17570,Alberta,Female,Mule Deer,2013
7571,Negative,17571,Alberta,Male,Mule Deer,2013
7572,Negative,17572,Alberta,Male,White-tailed Deer,2013
7573,Negative,17573,Alberta,Male,White-tailed Deer,2013
7574,Negative,17574,Alberta,Male,Mule Deer,2013
7575,Negative,17575,Montana,Female,Mule Deer,2013
7576,Negative,17576,Alberta,Male,White-tailed Deer,2013
7577,Negative,17577,Alberta,Male,White-tailed Deer,2013
7578,Negative,17578,Saskatchewan,Male,White-tailed Deer,2013
7579,Negative,17579,Saskatchewan,Male,White-tailed Deer,2013
7580,Negative,17580,Alberta,Female,White-tailed Deer,2013
7581,Negative,17581,Alberta,Male,White-tailed Deer,2013
7582,Negative,17582,Alberta,Male,Mule Deer,2013
7583,Negative,17583,Alberta,Female,Mule Deer,2013
7584,Negative,17584,Alberta,Male,White-tailed Deer,2013
7585,Negative,17585,Alberta,Male,Mule Deer,2013
7586,Negative,17586,Alberta,Male,Mule Deer,2013
7587,Negative,17587,Alberta,Male,White-tailed Deer,2013
7588,Negative,17588,Alberta,Male,Mule Deer,2013
7589,Negative,17589,Alberta,Male,Mule Deer,2013
7590,Negative,17590,Alberta,Male,White-tailed Deer,2013
7591,Negative,17591,Alberta,Male,Mule Deer,2013
7592,Negative,17592,Alberta,Male,White-tailed Deer,2013
7593,Negative,17593,Alberta,Male,Mule Deer,2013
7594,Negative,17594,Alberta,Male,Mule Deer,2013
7595,Negative,17595,Alberta,Male,White-tailed Deer,2013
7596,Negative,17596,Alberta,Female,Mule Deer,2013
7597,Negative,17597,Alberta,Female,Mule Deer,2013
7598,Negative,17598,Alberta,Female,Mule Deer,2013
7599,Negative,17599,Alberta,Female,White-tailed Deer,2013
7600,Negative,17600,Alberta,Male,White-tailed Deer,2013
7601,Negative,17601,Montana,Female,Mule Deer,2013
7602,Negative,17602,Montana,Female,Mule Deer,2013
7603,Negative,17603,Alberta,Male,Mule Deer,2013
7604,Negative,17604,Montana,Female,Mule Deer,2013
7605,Negative,17605,Montana,Female,Mule Deer,2013
7606,Negative,17606,Alberta,Female,Mule Deer,2013
7607,Negative,17607,Alberta,Female,Mule Deer,2013
7608,Negative,17608,Alberta,Female,Mule Deer,2013
7609,Negative,17609,Alberta,Female,Mule Deer,2013
7610,Negative,17610,Alberta,Male,Mule Deer,2013
7611,Negative,17611,Alberta,Female,Mule Deer,2013
7612,Negative,17612,Alberta,Male,Mule Deer,2013
7613,Negative,17613,Saskatchewan,Female,White-tailed Deer,2013
7614,Negative,17614,Saskatchewan,Male,Mule Deer,2013
7615,Negative,17615,Alberta,Male,Mule Deer,2013
7616,Negative,17616,Alberta,Male,Mule Deer,2013
7617,Negative,17617,Alberta,Male,Mule Deer,2013
7618,Negative,17618,Montana,Male,Mule Deer,2013
7619,Negative,17619,Alberta,Female,White-tailed Deer,2013
7620,Negative,17620,Alberta,Female,Mule Deer,2013
7621,Negative,17621,Alberta,Male,Mule Deer,2013
7622,Negative,17622,Alberta,Male,Mule Deer,2013
7623,Negative,17623,Alberta,Female,Mule Deer,2013
7624,Negative,17624,Alberta,Female,Mule Deer,2013
7625,Negative,17625,Alberta,Female,Mule Deer,2013
7626,Negative,17626,Alberta,Female,White-tailed Deer,2013
7627,Negative,17627,Alberta,Female,Mule Deer,2013
7628,Negative,17628,Alberta,Female,Mule Deer,2013
7629,Negative,17629,Alberta,Female,White-tailed Deer,2013
7630,Negative,17630,Alberta,Female,Mule Deer,2013
7631,Negative,17631,Alberta,Male,Mule Deer,2013
7632,Negative,17632,Alberta,Female,Mule Deer,2013
7633,Negative,17633,Alberta,Female,Mule Deer,2013
7634,Negative,17634,Alberta,Female,Mule Deer,2013
7635,Negative,17635,Alberta,Female,Mule Deer,2013
7636,Negative,17636,Alberta,Female,Mule Deer,2013
7637,Negative,17637,Alberta,Female,Mule Deer,2013
7638,Negative,17638,Alberta,Female,Mule Deer,2013
7639,Negative,17639,Alberta,Female,Mule Deer,2013
7640,Negative,17640,Alberta,Female,Mule Deer,2013
7641,Negative,17641,Alberta,Male,White-tailed Deer,2013
7642,Negative,17642,Alberta,Male,Mule Deer,2013
7643,Negative,17643,Alberta,Female,Mule Deer,2013
7644,Negative,17644,Montana,Female,White-tailed Deer,2013
7645,Negative,17645,Alberta,Male,Mule Deer,2013
7646,Negative,17646,Alberta,Male,White-tailed Deer,2013
7647,Negative,17647,Alberta,Male,White-tailed Deer,2013
7648,Negative,17648,Alberta,Male,Mule Deer,2013
7649,Negative,17649,Alberta,Female,Mule Deer,2013
7650,Negative,17650,Alberta,Male,Mule Deer,2013
7651,Negative,17651,Alberta,Female,Mule Deer,2013
7652,Negative,17652,Alberta,Female,Mule Deer,2013
7653,Negative,17653,Alberta,Male,White-tailed Deer,2013
7654,Negative,17654,Alberta,Female,White-tailed Deer,2013
7655,Negative,17655,Alberta,Male,Mule Deer,2013
7656,Negative,17656,Alberta,Female,Mule Deer,2013
7657,Negative,17657,Alberta,Male,Mule Deer,2013
7658,Negative,17658,Alberta,Male,White-tailed Deer,2013
7659,Negative,17659,Alberta,Male,White-tailed Deer,2013
7660,Negative,17660,Alberta,Male,White-tailed Deer,2013
7661,Negative,17661,Alberta,Female,Mule Deer,2013
7662,Negative,17662,Alberta,Female,Mule Deer,2013
7663,Negative,17663,Alberta,Female,White-tailed Deer,2013
7664,Negative,17664,Alberta,Male,White-tailed Deer,2013
7665,Negative,17665,Alberta,Male,Mule Deer,2013
7666,Negative,17666,Alberta,Female,Mule Deer,2013
7667,Negative,17667,Alberta,Female,Mule Deer,2013
7668,Negative,17668,Alberta,Female,Mule Deer,2013
7669,Negative,17669,Alberta,Female,Mule Deer,2013
7670,Negative,17670,Alberta,Male,Mule Deer,2013
7671,Negative,17671,Alberta,Female,Mule Deer,2013
7672,Negative,17672,Alberta,Female,White-tailed Deer,2013
7673,Negative,17673,Alberta,Male,White-tailed Deer,2013
7674,Negative,17674,Alberta,Female,White-tailed Deer,2013
7675,Negative,17675,Alberta,Male,Mule Deer,2013
7676,Negative,17676,Alberta,Male,Mule Deer,2013
7677,Negative,17677,Alberta,Female,Mule Deer,2013
7678,Negative,17678,Alberta,Male,White-tailed Deer,2013
7679,Negative,17679,Alberta,Male,White-tailed Deer,2013
7680,Negative,17680,Alberta,Male,Mule Deer,2013
7681,Negative,17681,Alberta,Female,Mule Deer,2013
7682,Negative,17682,Alberta,Female,Mule Deer,2013
7683,Negative,17683,Alberta,Male,White-tailed Deer,2013
7684,Negative,17684,Alberta,Male,Mule Deer,2013
7685,Negative,17685,Alberta,Female,Mule Deer,2013
7686,Negative,17686,Alberta,Female,White-tailed Deer,2013
7687,Negative,17687,Alberta,Female,White-tailed Deer,2013
7688,Negative,17688,Alberta,Male,Mule Deer,2013
7689,Negative,17689,Alberta,Female,Mule Deer,2013
7690,Negative,17690,Alberta,Female,White-tailed Deer,2013
7691,Negative,17691,Alberta,Female,White-tailed Deer,2013
7692,Negative,17692,Alberta,Male,White-tailed Deer,2013
7693,Negative,17693,Alberta,Female,Mule Deer,2013
7694,Negative,17694,Alberta,Male,Mule Deer,2013
7695,Negative,17695,Alberta,Female,Mule Deer,2013
7696,Negative,17696,Alberta,Female,White-tailed Deer,2013
7697,Negative,17697,Alberta,Female,Mule Deer,2013
7698,Negative,17698,Alberta,Female,Mule Deer,2013
7699,Negative,17699,Alberta,Male,White-tailed Deer,2013
7700,Negative,17700,Alberta,Male,White-tailed Deer,2013
7701,Negative,17701,Montana,Male,Mule Deer,2013
7702,Negative,17702,Alberta,Male,White-tailed Deer,2013
7703,Negative,17703,Alberta,Male,White-tailed Deer,2013
7704,Negative,17704,Alberta,Male,White-tailed Deer,2013
7705,Negative,17705,Alberta,Female,White-tailed Deer,2013
7706,Negative,17706,Alberta,Male,White-tailed Deer,2013
7707,Negative,17707,Alberta,Male,White-tailed Deer,2013
7708,Negative,17708,Saskatchewan,Male,White-tailed Deer,2013
7709,Negative,17709,Alberta,Male,White-tailed Deer,2013
7710,Negative,17710,Alberta,Female,Mule Deer,2013
7711,Negative,17711,Alberta,Female,Mule Deer,2013
7712,Negative,17712,Alberta,Male,Mule Deer,2013
7713,Negative,17713,Alberta,Female,White-tailed Deer,2013
7714,Negative,17714,Alberta,Male,Mule Deer,2013
7715,Negative,17715,Alberta,Female,Mule Deer,2013
7716,Negative,17716,Alberta,Female,Mule Deer,2013
7717,Negative,17717,Alberta,Female,Mule Deer,2013
7718,Negative,17718,Alberta,Male,White-tailed Deer,2013
7719,Negative,17719,Alberta,Female,Mule Deer,2013
7720,Negative,17720,Alberta,Male,White-tailed Deer,2013
7721,Negative,17721,Alberta,Female,Mule Deer,2013
7722,Negative,17722,Alberta,Female,Mule Deer,2013
7723,Negative,17723,Alberta,Male,Mule Deer,2013
7724,Negative,17724,Alberta,Male,White-tailed Deer,2013
7725,Negative,17725,Saskatchewan,Male,Mule Deer,2013
7726,Negative,17726,Alberta,Male,Mule Deer,2013
7727,Negative,17727,Saskatchewan,Male,White-tailed Deer,2013
7728,Negative,17728,Alberta,Female,Mule Deer,2013
7729,Negative,17729,Alberta,Female,Mule Deer,2013
7730,Negative,17730,Alberta,Male,Mule Deer,2013
7731,Negative,17731,Alberta,Male,Mule Deer,2013
7732,Negative,17732,Alberta,Male,White-tailed Deer,2013
7733,Negative,17733,Alberta,Female,Mule Deer,2013
7734,Negative,17734,Alberta,Female,White-tailed Deer,2013
7735,Negative,17735,Alberta,Female,Mule Deer,2013
7736,Negative,17736,Alberta,Female,Mule Deer,2013
7737,Negative,17737,Alberta,Female,Mule Deer,2013
7738,Negative,17738,Alberta,Female,White-tailed Deer,2013
7739,Negative,17739,Alberta,Female,White-tailed Deer,2013
7740,Negative,17740,Alberta,Male,Mule Deer,2013
7741,Negative,17741,Alberta,Female,Mule Deer,2013
7742,Negative,17742,Alberta,Male,Mule Deer,2013
7743,Negative,17743,Alberta,Male,Mule Deer,2013
7744,Negative,17744,Alberta,Male,Mule Deer,2013
7745,Negative,17745,Alberta,Female,Mule Deer,2013
7746,Negative,17746,Alberta,Male,White-tailed Deer,2013
7747,Negative,17747,Alberta,Male,Mule Deer,2013
7748,Negative,17748,Alberta,Male,Mule Deer,2013
7749,Negative,17749,Saskatchewan,Female,White-tailed Deer,2013
7750,Negative,17750,Alberta,Male,White-tailed Deer,2013
7751,Negative,17751,Alberta,Female,Mule Deer,2013
7752,Negative,17752,Alberta,Female,White-tailed Deer,2013
7753,Negative,17753,Alberta,Female,White-tailed Deer,2013
7754,Negative,17754,Alberta,Male,Mule Deer,2013
7755,Negative,17755,Alberta,Female,Mule Deer,2013
7756,Negative,17756,Alberta,Female,White-tailed Deer,2013
7757,Negative,17757,Alberta,Male,White-tailed Deer,2013
7758,Negative,17758,Montana,Female,Mule Deer,2013
7759,Negative,17759,Montana,Female,Mule Deer,2013
7760,Negative,17760,Alberta,Female,Mule Deer,2013
7761,Negative,17761,Alberta,Male,Mule Deer,2013
7762,Negative,17762,Alberta,Female,Mule Deer,2013
7763,Negative,17763,Alberta,Female,White-tailed Deer,2013
7764,Negative,17764,Alberta,Female,Mule Deer,2013
7765,Negative,17765,Alberta,Female,White-tailed Deer,2013
7766,Negative,17766,Alberta,Female,Mule Deer,2013
7767,Negative,17767,Alberta,Female,Mule Deer,2013
7768,Negative,17768,Saskatchewan,Male,Mule Deer,2013
7769,Negative,17769,Alberta,Female,White-tailed Deer,2013
7770,Negative,17770,Alberta,Female,Mule Deer,2013
7771,Negative,17771,Alberta,Female,White-tailed Deer,2013
7772,Negative,17772,Alberta,Female,White-tailed Deer,2013
7773,Negative,17773,Alberta,Male,Mule Deer,2013
7774,Negative,17774,Alberta,Female,Mule Deer,2013
7775,Negative,17775,Alberta,Male,Mule Deer,2013
7776,Negative,17776,Alberta,Female,Mule Deer,2013
7777,Negative,17777,Alberta,Male,Mule Deer,2013
7778,Negative,17778,Alberta,Female,Mule Deer,2013
7779,Negative,17779,Alberta,Male,White-tailed Deer,2013
7780,Negative,17780,Alberta,Male,Mule Deer,2013
7781,Negative,17781,Saskatchewan,Female,Mule Deer,2013
7782,Negative,17782,Saskatchewan,Female,Mule Deer,2013
7783,Negative,17783,Saskatchewan,Male,Mule Deer,2013
7784,Negative,17784,Alberta,Female,Mule Deer,2013
7785,Negative,17785,Alberta,Female,Mule Deer,2013
7786,Negative,17786,Alberta,Female,Mule Deer,2013
7787,Negative,17787,Alberta,Male,Mule Deer,2013
7788,Negative,17788,Alberta,Female,Mule Deer,2013
7789,Negative,17789,Alberta,Female,Mule Deer,2013
7790,Negative,17790,Alberta,Male,White-tailed Deer,2013
7791,Negative,17791,Alberta,Male,White-tailed Deer,2013
7792,Negative,17792,Saskatchewan,Male,Mule Deer,2013
7793,Negative,17793,Saskatchewan,Male,White-tailed Deer,2013
7794,Negative,17794,Alberta,Female,Mule Deer,2013
7795,Negative,17795,Alberta,Female,Mule Deer,2013
7796,Negative,17796,Alberta,Male,White-tailed Deer,2013
7797,Negative,17797,Saskatchewan,Female,Mule Deer,2013
7798,Negative,17798,Alberta,Male,Mule Deer,2013
7799,Negative,17799,Alberta,Male,Mule Deer,2013
7800,Negative,17800,Alberta,Female,Mule Deer,2013
7801,Negative,17801,Alberta,Male,Mule Deer,2013
7802,Negative,17802,Saskatchewan,Male,Mule Deer,2013
